INDEX NAME1 R1 G1 M1 A1 C1 NAME2 R2 G2 M2 A2 C2
70 J082510.23+375919.8 1.300000e+01 1.155104e-01 1.257952e-04 1.750547e-01 2.836787e-01 J080547.35+225434.9 1.400000e+01 1.018258e-01 6.006610e-04 2.086668e-01 3.577902e-01
71 J082510.23+375919.8 1.300000e+01 1.155104e-01 1.257952e-04 1.750547e-01 2.836787e-01 J023310.79-074813.4 9.000000e+00 1.215870e-01 1.208325e-04 6.427792e-02 1.615464e-01
72 J082510.23+375919.8 1.300000e+01 1.155104e-01 1.257952e-04 1.750547e-01 2.836787e-01 J073715.73+313110.9 9.000000e+00 1.210640e-01 8.511718e-05 1.084028e-01 2.315957e-01
73 J082510.23+375919.8 1.300000e+01 1.155104e-01 1.257952e-04 1.750547e-01 2.836787e-01 J111835.82+002511.2 1.000000e+01 1.324753e-01 0.000000e+00 3.155773e-02 1.115210e-01
74 J082510.23+375919.8 1.300000e+01 1.155104e-01 1.257952e-04 1.750547e-01 2.836787e-01 J081006.07+245519.5 1.500000e+01 1.592355e-01 1.941122e-05 1.982380e-01 2.244764e-01
75 J093812.26+074340.1 9.000000e+00 1.277187e-01 1.374961e-05 4.100508e-02 1.290950e-01 J082854.33+343906.0 1.700000e+01 1.574769e-01 2.815931e-05 3.269888e-01 3.649607e-01
76 J093812.26+074340.1 9.000000e+00 1.277187e-01 1.374961e-05 4.100508e-02 1.290950e-01 J094814.71+574444.5 9.000000e+00 1.107763e-01 3.758959e-05 6.041406e-02 1.347854e-01
77 J093812.26+074340.1 9.000000e+00 1.277187e-01 1.374961e-05 4.100508e-02 1.290950e-01 J113446.25+025515.7 1.000000e+01 1.576895e-01 2.826422e-05 1.069643e-01 1.768446e-01
78 J093812.26+074340.1 9.000000e+00 1.277187e-01 1.374961e-05 4.100508e-02 1.290950e-01 J093917.26+363343.9 1.300000e+01 1.943463e-01 5.215359e-06 9.543085e-02 2.367672e-01
79 J093812.26+074340.1 9.000000e+00 1.277187e-01 1.374961e-05 4.100508e-02 1.290950e-01 J111038.86+034519.6 8.000000e+00 1.403447e-01 1.154357e-05 1.144535e-01 1.666198e-01
80 J133815.87+043233.3 1.700000e+01 1.674892e-01 1.827218e-05 2.069647e-01 2.650803e-01 J220316.00+003415.9 1.700000e+01 1.612900e-01 3.431732e-05 1.670301e-01 2.062210e-01
81 J133815.87+043233.3 1.700000e+01 1.674892e-01 1.827218e-05 2.069647e-01 2.650803e-01 J104000.58+390720.0 1.500000e+01 1.463119e-01 1.328289e-05 1.011432e-01 1.915873e-01
82 J133815.87+043233.3 1.700000e+01 1.674892e-01 1.827218e-05 2.069647e-01 2.650803e-01 J141451.35+030751.3 1.300000e+01 1.863649e-01 6.582999e-06 4.850651e-02 2.014134e-01
83 J133815.87+043233.3 1.700000e+01 1.674892e-01 1.827218e-05 2.069647e-01 2.650803e-01 J144545.12+513450.9 1.500000e+01 1.667009e-01 6.769243e-06 1.162360e-01 2.311851e-01
84 J133815.87+043233.3 1.700000e+01 1.674892e-01 1.827218e-05 2.069647e-01 2.650803e-01 J172717.39+582907.7 1.600000e+01 1.524188e-01 5.358590e-05 1.403303e-01 2.087920e-01
85 J100207.04+030327.7 1.300000e+01 1.295370e-01 2.280877e-05 7.197609e-02 1.773454e-01 J034545.16-071526.9 1.200000e+01 1.549132e-01 5.044380e-05 3.533495e-02 2.355184e-01
86 J100207.04+030327.7 1.300000e+01 1.295370e-01 2.280877e-05 7.197609e-02 1.773454e-01 J074953.38+451454.6 7.000000e+00 1.296232e-01 6.592245e-05 7.081459e-02 1.529000e-01
87 J100207.04+030327.7 1.300000e+01 1.295370e-01 2.280877e-05 7.197609e-02 1.773454e-01 J094511.97-000712.1 1.100000e+01 1.243207e-01 1.039375e-03 1.277460e-01 2.159513e-01
88 J100207.04+030327.7 1.300000e+01 1.295370e-01 2.280877e-05 7.197609e-02 1.773454e-01 J080328.07+250609.6 1.200000e+01 1.315315e-01 1.337413e-05 6.641028e-02 1.411679e-01
89 J100207.04+030327.7 1.300000e+01 1.295370e-01 2.280877e-05 7.197609e-02 1.773454e-01 J005329.92-084604.0 1.400000e+01 1.403521e-01 6.185533e-05 1.757183e-01 2.970389e-01
90 J121754.98+583935.7 1.200000e+01 1.473451e-01 1.442769e-05 3.122058e-02 1.700691e-01 J080547.35+225434.9 1.400000e+01 1.018258e-01 6.006610e-04 2.086668e-01 3.577902e-01
91 J121754.98+583935.7 1.200000e+01 1.473451e-01 1.442769e-05 3.122058e-02 1.700691e-01 J023310.79-074813.4 9.000000e+00 1.215870e-01 1.208325e-04 6.427792e-02 1.615464e-01
92 J121754.98+583935.7 1.200000e+01 1.473451e-01 1.442769e-05 3.122058e-02 1.700691e-01 J213206.88+110637.0 7.000000e+00 1.231269e-01 3.960640e-05 7.163799e-02 1.374427e-01
93 J121754.98+583935.7 1.200000e+01 1.473451e-01 1.442769e-05 3.122058e-02 1.700691e-01 J104833.59+475914.7 7.000000e+00 1.323646e-01 0.000000e+00 7.540544e-02 8.770851e-02
94 J121754.98+583935.7 1.200000e+01 1.473451e-01 1.442769e-05 3.122058e-02 1.700691e-01 J111835.82+002511.2 1.000000e+01 1.324753e-01 0.000000e+00 3.155773e-02 1.115210e-01
95 J080740.99+390015.3 1.100000e+01 1.713114e-01 3.459439e-06 7.181616e-02 1.654873e-01 J134640.80+522836.6 1.200000e+01 1.390109e-01 2.450173e-05 5.080527e-02 2.798917e-01
96 J080740.99+390015.3 1.100000e+01 1.713114e-01 3.459439e-06 7.181616e-02 1.654873e-01 J005329.92-084604.0 1.400000e+01 1.403521e-01 6.185533e-05 1.757183e-01 2.970389e-01
97 J080740.99+390015.3 1.100000e+01 1.713114e-01 3.459439e-06 7.181616e-02 1.654873e-01 J085828.60+000124.5 1.200000e+01 1.398703e-01 2.621645e-05 1.424174e-01 1.752972e-01
98 J080740.99+390015.3 1.100000e+01 1.713114e-01 3.459439e-06 7.181616e-02 1.654873e-01 J005940.11+151951.5 1.500000e+01 1.527361e-01 6.554572e-06 1.845421e-01 2.281199e-01
99 J080740.99+390015.3 1.100000e+01 1.713114e-01 3.459439e-06 7.181616e-02 1.654873e-01 J034545.16-071526.9 1.200000e+01 1.549132e-01 5.044380e-05 3.533495e-02 2.355184e-01
100 J122324.14+024044.4 1.200000e+01 1.428392e-01 2.008418e-05 7.260102e-02 1.847316e-01 J123804.16+482042.3 1.100000e+01 1.194990e-01 7.338990e-05 6.152273e-02 1.831112e-01
101 J122324.14+024044.4 1.200000e+01 1.428392e-01 2.008418e-05 7.260102e-02 1.847316e-01 J093917.26+363343.9 1.300000e+01 1.943463e-01 5.215359e-06 9.543085e-02 2.367672e-01
102 J122324.14+024044.4 1.200000e+01 1.428392e-01 2.008418e-05 7.260102e-02 1.847316e-01 J113446.25+025515.7 1.000000e+01 1.576895e-01 2.826422e-05 1.069643e-01 1.768446e-01
103 J122324.14+024044.4 1.200000e+01 1.428392e-01 2.008418e-05 7.260102e-02 1.847316e-01 J135857.98+614050.6 1.000000e+01 1.217508e-01 8.651124e-05 4.846330e-02 2.032191e-01
104 J122324.14+024044.4 1.200000e+01 1.428392e-01 2.008418e-05 7.260102e-02 1.847316e-01 J143143.18-021248.8 7.000000e+00 1.126459e-01 2.389311e-05 1.775714e-01 1.777542e-01
105 J130620.97+531823.2 1.000000e+01 1.233292e-01 3.009106e-05 2.349871e-02 1.382242e-01 J131835.67+140248.5 1.000000e+01 1.275554e-01 4.646101e-04 3.188228e-02 1.890799e-01
106 J130620.97+531823.2 1.000000e+01 1.233292e-01 3.009106e-05 2.349871e-02 1.382242e-01 J133023.78+022058.6 7.000000e+00 1.162377e-01 0.000000e+00 3.062730e-02 7.624072e-02
107 J130620.97+531823.2 1.000000e+01 1.233292e-01 3.009106e-05 2.349871e-02 1.382242e-01 J170622.22+212422.2 1.100000e+01 1.495522e-01 4.156886e-04 4.449882e-02 2.642628e-01
108 J130620.97+531823.2 1.000000e+01 1.233292e-01 3.009106e-05 2.349871e-02 1.382242e-01 J143445.75+005319.1 1.500000e+01 1.680507e-01 5.735661e-05 4.471999e-02 1.943997e-01
109 J130620.97+531823.2 1.000000e+01 1.233292e-01 3.009106e-05 2.349871e-02 1.382242e-01 J110442.28+405732.1 1.100000e+01 1.435948e-01 7.921660e-05 1.399259e-01 2.428885e-01
